id,name,path,state_fips,county_fips,suffix,abbreviation,state_abbr,applicable,applicableYears,data,highlight
183,Washington (WS),washington,19,183,County,WS,IA,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",19%,0
185,Wayne (WY),wayne,19,185,County,WY,IA,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",18%,0
187,Webster (WE),webster,19,187,County,WE,IA,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",21%,0
189,Winnebago (WI),winnebago,19,189,County,WI,IA,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",20%,0
191,Winneshiek (WN),winneshiek,19,191,County,WN,IA,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",20%,0
193,Woodbury (WO),woodbury,19,193,County,WO,IA,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",21%,0
195,Worth (WH),worth,19,195,County,WH,IA,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",20%,0
197,Wright (WG),wright,19,197,County,WG,IA,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",18%,0
001,Allen (AL),allen,20,001,County,AL,KS,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",18%,0
003,Anderson (AN),anderson,20,003,County,AN,KS,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",18%,0
005,Atchison (AT),atchison,20,005,County,AT,KS,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",19%,0
007,Barber (BA),barber,20,007,County,BA,KS,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",16%,0
009,Barton (BT),barton,20,009,County,BT,KS,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",17%,0
011,Bourbon (BB),bourbon,20,011,County,BB,KS,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",16%,0
013,Brown (BR),brown,20,013,County,BR,KS,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",17%,0
015,Butler (BU),butler,20,015,County,BU,KS,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",17%,0
017,Chase (CS),chase,20,017,County,CS,KS,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",17%,0
019,Chautauqua (CQ),chautauqua,20,019,County,CQ,KS,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",16%,0
021,Cherokee (CK),cherokee,20,021,County,CK,KS,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",16%,0
023,Cheyenne (CN),cheyenne,20,023,County,CN,KS,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",16%,0
025,Clark (CA),clark,20,025,County,CA,KS,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",18%,0
027,Clay (CY),clay,20,027,County,CY,KS,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",18%,0
029,Cloud (CD),cloud,20,029,County,CD,KS,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",18%,0
031,Coffey (CF),coffey,20,031,County,CF,KS,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",17%,0
033,Comanche (CM),comanche,20,033,County,CM,KS,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",18%,0
035,Cowley (CL),cowley,20,035,County,CL,KS,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",18%,0
037,Crawford (CR),crawford,20,037,County,CR,KS,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",19%,0
039,Decatur (DC),decatur,20,039,County,DC,KS,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",16%,0
041,Dickinson (DK),dickinson,20,041,County,DK,KS,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",19%,0
043,Doniphan (DP),doniphan,20,043,County,DP,KS,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",17%,0
045,Douglas (DG),douglas,20,045,County,DG,KS,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",22%,2
047,Edwards (ED),edwards,20,047,County,ED,KS,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",16%,0
049,Elk (EK),elk,20,049,County,EK,KS,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",15%,0
051,Ellis (EL),ellis,20,051,County,EL,KS,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",20%,0
053,Ellsworth (EW),ellsworth,20,053,County,EW,KS,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",19%,0
055,Finney (FI),finney,20,055,County,FI,KS,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",18%,0
057,Ford (FO),ford,20,057,County,FO,KS,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",17%,0
059,Franklin (FR),franklin,20,059,County,FR,KS,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",18%,0
061,Geary (GE),geary,20,061,County,GE,KS,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",19%,0
063,Gove (GO),gove,20,063,County,GO,KS,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",17%,0
065,Graham (GH),graham,20,065,County,GH,KS,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",16%,0
067,Grant (GT),grant,20,067,County,GT,KS,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",20%,0
069,Gray (GY),gray,20,069,County,GY,KS,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",19%,0
071,Greeley (GL),greeley,20,071,County,GL,KS,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",17%,0
073,Greenwood (GW),greenwood,20,073,County,GW,KS,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",16%,0
075,Hamilton (HM),hamilton,20,075,County,HM,KS,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",18%,0
077,Harper (HP),harper,20,077,County,HP,KS,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",17%,0
079,Harvey (HV),harvey,20,079,County,HV,KS,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",16%,0
081,Haskell (HS),haskell,20,081,County,HS,KS,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",17%,0
083,Hodgeman (HG),hodgeman,20,083,County,HG,KS,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",17%,0
085,Jackson (JA),jackson,20,085,County,JA,KS,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",17%,0
087,Jefferson (JF),jefferson,20,087,County,JF,KS,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",18%,0
089,Jewell (JW),jewell,20,089,County,JW,KS,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",15%,0
091,Johnson (JO),johnson,20,091,County,JO,KS,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",20%,0
093,Kearny (KE),kearny,20,093,County,KE,KS,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",17%,0
095,Kingman (KM),kingman,20,095,County,KM,KS,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",19%,0
097,Kiowa (KW),kiowa,20,097,County,KW,KS,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",17%,0
099,Labette (LB),labette,20,099,County,LB,KS,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",16%,0
101,Lane (LE),lane,20,101,County,LE,KS,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",17%,0
103,Leavenworth (LV),leavenworth,20,103,County,LV,KS,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",20%,0
105,Lincoln (LC),lincoln,20,105,County,LC,KS,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",17%,0
107,Linn (LN),linn,20,107,County,LN,KS,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",17%,0
109,Logan (LG),logan,20,109,County,LG,KS,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",18%,0
111,Lyon (LY),lyon,20,111,County,LY,KS,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",18%,0
113,McPherson (MP),mcpherson,20,113,County,MP,KS,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",17%,0
115,Marion (MN),marion,20,115,County,MN,KS,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",16%,0
117,Marshall (MS),marshall,20,117,County,MS,KS,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",18%,0
119,Meade (ME),meade,20,119,County,ME,KS,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",17%,0
121,Miami (MI),miami,20,121,County,MI,KS,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",19%,0
123,Mitchell (MC),mitchell,20,123,County,MC,KS,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",17%,0
125,Montgomery (MG),montgomery,20,125,County,MG,KS,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",17%,0
127,Morris (MR),morris,20,127,County,MR,KS,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",18%,0
129,Morton (MT),morton,20,129,County,MT,KS,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",17%,0
131,Nemaha (NM),nemaha,20,131,County,NM,KS,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",19%,0
133,Neosho (NO),neosho,20,133,County,NO,KS,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",18%,0
135,Ness (NS),ness,20,135,County,NS,KS,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",17%,0
137,Norton (NT),norton,20,137,County,NT,KS,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",19%,0
139,Osage (OS),osage,20,139,County,OS,KS,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",19%,0
141,Osborne (OB),osborne,20,141,County,OB,KS,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",16%,0
143,Ottawa (OT),ottawa,20,143,County,OT,KS,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",18%,0
145,Pawnee (PN),pawnee,20,145,County,PN,KS,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",18%,0
147,Phillips (PL),phillips,20,147,County,PL,KS,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",17%,0
149,Pottawatomie (PT),pottawatomie,20,149,County,PT,KS,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",20%,0
151,Pratt (PR),pratt,20,151,County,PR,KS,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",18%,0
153,Rawlins (RA),rawlins,20,153,County,RA,KS,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",15%,0
155,Reno (RN),reno,20,155,County,RN,KS,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",16%,0
157,Republic (RP),republic,20,157,County,RP,KS,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",16%,0
159,Rice (RC),rice,20,159,County,RC,KS,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",18%,0
161,Riley (RL),riley,20,161,County,RL,KS,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",25%,2
163,Rooks (RO),rooks,20,163,County,RO,KS,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",17%,0
165,Rush (RH),rush,20,165,County,RH,KS,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",16%,0
167,Russell (RS),russell,20,167,County,RS,KS,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",17%,0
169,Saline (SA),saline,20,169,County,SA,KS,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",17%,0
171,Scott (SC),scott,20,171,County,SC,KS,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",17%,0
173,Sedgwick (SG),sedgwick,20,173,County,SG,KS,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",17%,0
175,Seward (SW),seward,20,175,County,SW,KS,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",18%,0
177,Shawnee (SN),shawnee,20,177,County,SN,KS,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",17%,0
179,Sheridan (SD),sheridan,20,179,County,SD,KS,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",19%,0
181,Sherman (SH),sherman,20,181,County,SH,KS,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",19%,0
183,Smith (SM),smith,20,183,County,SM,KS,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",16%,0
185,Stafford (SF),stafford,20,185,County,SF,KS,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",17%,0
187,Stanton (ST),stanton,20,187,County,ST,KS,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",16%,0
189,Stevens (SV),stevens,20,189,County,SV,KS,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",17%,0
191,Sumner (SU),sumner,20,191,County,SU,KS,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",18%,0
193,Thomas (TH),thomas,20,193,County,TH,KS,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",18%,0
195,Trego (TR),trego,20,195,County,TR,KS,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",17%,0
197,Wabaunsee (WB),wabaunsee,20,197,County,WB,KS,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",19%,0
199,Wallace (WA),wallace,20,199,County,WA,KS,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",17%,0
201,Washington (WS),washington,20,201,County,WS,KS,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",18%,0
203,Wichita (WH),wichita,20,203,County,WH,KS,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",17%,0
205,Wilson (WL),wilson,20,205,County,WL,KS,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",16%,0
207,Woodson (WO),woodson,20,207,County,WO,KS,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",16%,0
209,Wyandotte (WY),wyandotte,20,209,County,WY,KS,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",17%,0
001,Adair (AD),adair,21,001,County,AD,KY,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",13%,1
003,Allen (AL),allen,21,003,County,AL,KY,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",14%,1
005,Anderson (AN),anderson,21,005,County,AN,KY,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",15%,0
007,Ballard (BA),ballard,21,007,County,BA,KY,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",14%,0
009,Barren (BR),barren,21,009,County,BR,KY,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",13%,1
011,Bath (BT),bath,21,011,County,BT,KY,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",15%,1
013,Bell (BE),bell,21,013,County,BE,KY,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",13%,1
015,Boone (BN),boone,21,015,County,BN,KY,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",18%,0
017,Bourbon (BO),bourbon,21,017,County,BO,KY,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",14%,0
019,Boyd (BY),boyd,21,019,County,BY,KY,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",13%,1
021,Boyle (BL),boyle,21,021,County,BL,KY,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",15%,0
023,Bracken (BK),bracken,21,023,County,BK,KY,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",15%,1
025,Breathitt (BH),breathitt,21,025,County,BH,KY,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",13%,1
027,Breckinridge (BG),breckinridge,21,027,County,BG,KY,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",14%,1
029,Bullitt (BI),bullitt,21,029,County,BI,KY,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",16%,0
031,Butler (BU),butler,21,031,County,BU,KY,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",14%,1
033,Caldwell (CA),caldwell,21,033,County,CA,KY,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",14%,0
035,Calloway (CL),calloway,21,035,County,CL,KY,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",15%,0
037,Campbell (CB),campbell,21,037,County,CB,KY,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",17%,0
039,Carlisle (CR),carlisle,21,039,County,CR,KY,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",13%,1
041,Carroll (CO),carroll,21,041,County,CO,KY,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",15%,0
043,Carter (CT),carter,21,043,County,CT,KY,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",13%,1
045,Casey (CS),casey,21,045,County,CS,KY,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",13%,1
047,Christian (CH),christian,21,047,County,CH,KY,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",17%,0
049,Clark (CK),clark,21,049,County,CK,KY,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",15%,0
051,Clay (CY),clay,21,051,County,CY,KY,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",13%,1
053,Clinton (CN),clinton,21,053,County,CN,KY,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",13%,1
055,Crittenden (CD),crittenden,21,055,County,CD,KY,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",14%,1
057,Cumberland (CM),cumberland,21,057,County,CM,KY,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",13%,1
059,Daviess (DA),daviess,21,059,County,DA,KY,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",15%,0
061,Edmonson (ED),edmonson,21,061,County,ED,KY,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",14%,0
063,Elliott (EL),elliott,21,063,County,EL,KY,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",14%,1
065,Estill (ES),estill,21,065,County,ES,KY,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",13%,1
067,Fayette (FA),fayette,21,067,County,FA,KY,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",17%,0
069,Fleming (FL),fleming,21,069,County,FL,KY,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",15%,1
071,Floyd (FO),floyd,21,071,County,FO,KY,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",14%,0
073,Franklin (FR),franklin,21,073,County,FR,KY,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",15%,0
075,Fulton (FU),fulton,21,075,County,FU,KY,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",12%,1
077,Gallatin (GA),gallatin,21,077,County,GA,KY,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",15%,0
079,Garrard (GR),garrard,21,079,County,GR,KY,1,"[2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024]",15%,1
